655;7;7;1003;1003;achat;appartement;75 Rue des Combattants;Le Grau du Roi;30240;2;35;186000;0;"<p><strong>BEAU P2 EN CENTRE VILLE</strong><br />
APPARTEMENT - 2 PIèCES - 35.12m² - Mdt 1003<br />
Rive gauche, au 2ème et dernierétage, voici ce charmant Type 2 très bien  entretenu. Orienté Nord-ouest, avec vue sur les toits du centre ville.  Composé d'une cuisine ouverte, salon/séjour, une chambre avec son  dressing, une salle d'eau avec WC. La loggia aété fermée, pour avoir  plus d'espace de vie. Ce qui fait une surface habitable de 42m². Pour  plus de confort, fenêtres avec double vitrage, voletsélectriques,  climatisation réversible, et adoucisseur d'eau sont en place.  L'électricité est aux normes. Chaudière à gaz récente, suivie est  entretenue régulièrement. Petite copropriété très propre, et sécurisée,  avec local à vélo, mais sans ascenseur. Commerces, la gare, parkings, écoles et plages sont à quelques pas, pour en profiter pleinement du  Grau du Roi.. Prévoir un RDV pour une visite. <br />
Bien en corpropriété de 8 Lots.</p>
<p>Charges de copropriétés : 558.96&euro; Taxes Foncières 615&euro;</p>
<p><a href=""https://tour.previsite.com/7B5A78E8-3439-EFFD-B795-E4C337EB50FB"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour une viste virtuelle cliquez ici :</a></p>";1594828108;1650373206;0;0;;157086;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;28;;;;;;;;0;;0;;0;0
656;7;7;1004;1004;achat;appartement;2 Rue de l'Ancienne Poste;Le Grau du Roi;30240;2;36;279300;0;"<p><strong>BELLE VUE MER AVEC SON GARAGE</strong><br />
APPARTEMENT - 2 PIèCES - environ 36m² - Mdt 1004<br />
<br />
Rive gauche, voici un beau Type 2 traversant, orienté Sud-ouest  idéalement situé face à la mer. Au 1erétage d'une résidence sans  ascenseur. Composé d'une chambre avec dressing, salle d'eau avec  toilette, cuisine ouverte sur le salon/séjour lumineux donnant sur la  loggia fermée avec une très belle vue mer, et sans vis à vis.   Climatisation, double vitrage, cuisineéquipée. Rare en centre ville,  pour se garer, vous profiterez d'un GARAGE fermé à proximité. Pour  toutes informations complémentaires, n'hésiter pas à nous contacter.</p>
<p>Bien en copropriété de 16 Lots.</p>
<p>Charges de copro : 554.38&euro; Taxes Foncières : 721&euro;</p>
<p><a href=""https://tour.previsite.com/5944F7AC-D800-E987-7797-FD13A0D436E3"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour une visite virtuelle cliquez ici</a></p>";1595603131;1615652042;0;0;;157090;j;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176;6;;;;;;;;0;;0;;0;0
659;7;7;1005;1005;achat;appartement;Rue du Vidourle;Le Grau du Roi;30240;3;82;365000;0;"<p><strong>REZ DE CHAUSSEE, CELLIER, PARKING</strong><br />
APPARTEMENT - 3 PIèCES - 82m² - Mdt 1005<br />
<br />
Rive droite, beau P3 en rez-de-chaussée surélevé avec de beaux volumes  et une terrasse/cour de 50m² arborées, orienté N/E. Belles prestations  et entièrement rénové. Composé d'une entrée, 2 chambres, 1 salle d'eau,  une buanderie/dressing, toilette séparée. Un grand séjour de 39m² avec  cuisine américaineéquipée, donnant sur la terrasse. Possède un parking  privé en sous-sol avec ascenseur. Idéalement situé, très  proche de la mer, et du centre-ville tout enétant au calme. Idéal pour y  vivre à l'année, et profiter de la station. Possibilité de celliers en supplémént. Pour toutes demandes,  contacter-nous.</p>
<p>Bien en copropriété de 118 Lots</p>
<p>Charges de copropritété : 1041.65&euro;  Taxes fonciéres : 796&euro;</p>
<p></p>";1598621422;1615567692;0;0;;157108;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;6;;;;;;;;0;;0;;0;0
660;7;7;1006;1006;achat;appartement;291 Rue des Primeveres;Le Grau du Roi;30240;4;73;325500;0;"<p><strong>MAISON PROCHE CENTRE AVEC PARKING</strong><br />
MAISON - 4 PIèCES - 72.50 m² - Mdt 1006<br />
Rive gauche, maison mitoyenne en R+1 avec place de parking. Résidence  ouverte, bien entretenue, dans un quartier très calme. Maison qui aété  réaménagé pour plus de confort. En RDC, une salle d'eau avec WC, grande  cuisineéquipée, salon/séjour, une chambre, des rangements et vous  pourrez profiter d'une cour de 26m² depuis le salon, et la cuisine. A  l'étage, 2 chambres, SDB avec wc, et une terrasse de 9.40m².équipée de  fenêtres double vitrages oscillo-battanttes et de voletsélectriques.  Chaudière et certainsélément de cuisine neufs. Sera vendue meublée.  Idéalement situé, car les commodités et la plage sont à quelques pas.  Possibilité d'avoir un garage en supplément. N'hésiter à nous contacter,  pour tout renseignements.</p>
<p>Bien en copropriété de : 200 Lots</p>
<p>Taxes Foncières : à venir Taxe d'habitation :</p>";1598622108;1609231849;0;0;;0;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307;71;;;;;;;;0;;0;;0;0
663;7;7;1009;1009;achat;appartement;;Le Grau du Roi;30240;2;44;173200;0;"<p><strong>DUPLEX EN CENTRE VILLE AVEC GARAGE</strong><br />
APPARTEMENT - 2 PIECES - environ 43.80m²- Mdt 1009<br />
<br />
Rive gauche, en plein centre, beau duplex au calme sis au 2ème et  dernierétage d'une résidence sécurisée sans ascenseur. Orienté Sud-Est,  pour profiter de la loggia de 4.60m² toute l'année. Composé, d'une  cuisineéquipée, un salon/séjour donnant sur la loggia, une salle de  bain, et toilette séparée et un coin buanderie sous l'escalier. A  l'étage, une mezzanine et une chambre. Bien agencé et bien entretenu,  climatisation réversible installée, et fenêtre Velux neuveélectrique  pour la chambre. Le garage est situé au pied de la résidence, ce qui  très pratique en centre ville. Vous serez à deux pas de la plage et des  commerces. N'hésiter pas à nous contacter pour une visite.</p>
<p>Bien en copropriété de 44 Lots</p>
<p>Taxes foncières : 678&euro; Taxe d'habitation : 599&euro;</p>
<p><a href=""https://tour.previsite.com/7D8AFEAB-7013-540A-4D50-575EC29A93EF"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour une visite virtuelle cliquez ici </a></p>";1601481155;1609773572;0;0;;157134;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;5;;;;;;;;0;;0;;0;0
664;7;7;1011;1011;achat;appartement;;Le Grau du Roi;30240;1;19;110200;0;"<p>STUDIO CABINE - 1 PIECES - 19.28m² - Mdt 1011<br />
<br />
Rive Gauche, voici un joli studio-cabine, prévu pour 4 couchages et sa  loggia. Situé en rez de chaussée, sans vis à vis, et très bien  entretenu. Composé, avec la cabine en entrant, un Wc séparé, une salle  d'eau, ensuite la pièce à vivre avec sa kitchenette, qui donne sur la  loggia d'environ 6.50m². Sera vendu entièrement meublé. Résidence  sécurisée avec piscines et aires de jeux, bien située, et à proximité  des commerces. La plage vous attend au bout de l'avenue. Possède son  parking privé. A visiter sans plus attendre.</p>
<p>Taxes Foncières : 417&euro; Bien en copropriété de</p>
<p><a href=""https://tour.previsite.com/E57D048E-08B5-50FE-B683-88659FF10C0F"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Si vous souhaitez la Visit Virtuelle cliquez ici</a></p>";1603804328;1630053481;0;0;;157144;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;0;;0;0
665;11;20;P3 aigrettes;195;location;appartement;;LE GRAU DU ROI;30240;3;65;631;0;"<p>Un appartement ouvrant sur une entrée déservant deux chambres, une salle de bain, un WC indépendant, un séjour ouvert sur un coin cuisine, une loggia d'environ 6 m² au premierétage d'une résidence sécurisé.</p>
<p>Loyer:</p>
<p>Charges:</p>
<p>Le loyer mensuel est de 631 euros par mois</p>
<p>Dép&ocirc;t de garantie: 603 euros</p>
<p>Les frais d'agence sont de 600 euros</p>
<p>Quelques travaux sont en cours de réalisation dans cet appartement, qui devrait se terminer vers le 25 novembre 2020</p>
<p>DPE: <span style=""background-color: rgb(255, 255, 0);"">D= 193 kWh EP/m².an</span></p>
<p><span style=""background-color: rgb(255, 255, 255);"">GES: </span><span style=""background-color: rgb(204, 153, 255);"">B=9 kgéqCO2/m².an</span></p>
<p></p>";1604067240;1607090292;0;0;;157149;j;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;0;;0;0
666;11;20;p4 Boucanet;452;location;appartement;;LE GRAU DU ROI;30240;4;70;768;0;"<p>C&ocirc;té Boucanet, au premierétage d'un petit immeuble, pas d'étage au dessus, nous proposons un grand appartement qui s'ouvrent sur un couloir, d'un c&ocirc;té, une salle d'eau et un WC séparé, et de l'autre c&ocirc;té, trois chambres, un séjour salle à manger et un coin cuisine, une loggia.</p>
<p>Loyer: 748,90 euros</p>
<p>Charges: 19,10 euros</p>
<p>Soit 768 euros par mois</p>
<p>Dép&ocirc;t de garantie: 748 euros</p>
<p>Frais d'agence: 650 euros</p>
<p>Avant la location, quelques travaux de peinture sont prévus. Cet appartement est libre.</p>
<p>DPE: <span style=""background-color: rgb(255, 255, 0);"">D= 163 kWh ep/m².an </span></p>
<p>GES: <span style=""background-color: rgb(153, 51, 102);"">E= 38 kgéqCo2/m².an </span></p>
<p></p>";1604134945;1608134350;0;0;;157154;j;0;0;0;1;0;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;0;;0;0
667;7;7;1012;1012;achat;appartement;;Le Grau du Roi;30240;2;27;124000;0;"<p><strong>1er ETAGE SANS VIS A VIS AVEC PARKING</strong><br />
APPARTEMENT - 2 PIèCES CABINE - 27.15m² - MDT 1012<br />
<br />
Rive gauche, voici un joli appartement de type 2 cabine, très bien  entretenu et bien agencé, au 1erétage. Vendu meublé, situé dans une  résidence sécurisée avec ascenseur. Lumineux, et sans vis à vis, orienté  Sud-Ouest. Composé, d'une chambre avec placard, une salle d'eau,  toilette séparée, une cabine, salon avec kitchenetteéquipée, donnant  sur la loggia fermée de 4m². Soit une surface habitable de 31m². Résidence avec piscine, proche de la plage et des  commerces. Parking privé dans la résidence. Pour tout renseignements  n'hésiter pas à nous contacter.</p>
<p>Bien en copropriété de 1364 Lots</p>
<p>Charges à l'année : 660&euro; Taxes Foncières de 480&euro;</p>
<p><a href=""https://www.meilleurevisite.com/visit/897e4af0-1dc3-11eb-9884-00155d174307"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour une Visite Virtuelle cliquez ici</a></p>";1604919774;1607617870;0;0;;157158;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;6;;;;;;;;0;;0;;0;0
668;7;7;1014;1014;achat;appartement;;Le Grau du Roi;30240;1;23;95000;0;"<p><strong>STUDIO EN REZ DE JARDIN AVEC PARKING</strong><br />
STUDIO - 1 PIèCE - 23m²- Mdt 1014<br />
<br />
Rive gauche, voici un studio cabine bien aménagé, en rez de jardin, avec  une loggia et un jardinet, idéal pour les vacances ou location. Composé  d'une entrée, une salle d'eau avec toilettes, une belle cuisine  equipée, une pièce de vie et une loggia fermée de 6.90m², pour une  surface habitable de 29.90m². Résidence entretenue, sécurisée avec  gardien. Parking privatif dans la résidence. Le port et et la plage sont  à quelques pas, pour profiter pleinement de la station.</p>
<p>Charges mensuelles 75&euro; Taxe Foncière 502&euro;</p>
<p>Bien en copropriété</p>";1607100071;1607934591;0;0;;157163;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;529;44;;;;;;;;0;;0;;0;0
670;7;7;1013;1013;achat;appartement;;Le Grau du Roi;30240;1;22;95400;0;"<p><strong>STUDIO CABINE AVEC PARKING</strong><br />
STUDIO CAB PARKING - 22.07m²Carrez - 28m² Hab - Mdt 1013<br />
<br />
Rive gauche, Studio cabine au 1erétage. Appartement entretenu. En  entrant il y a un espace cabine, transformé en grand dressing, salle  d'eau avec toilettes, ensuite la pièce à vivre avec sa kitchenette,  donnant sur la loggia fermée. Soit 28.50m² habitables. Bienéquipé avec  clim réversible, double vitrage, voletsélectriques et un lit armoire  sont installés. Résidence sécurisée sans ascenseur. Le plus, possède son  parking privé. Secteur demandé, car proche des commerces, 10mn à pied  du centre ville, et à quelques pas de la plage. A venir visiter sans  plus attendre.</p>
<p>Bien en copropriété de 59 Lots principaux</p>
<p>Taxes foncières : 455&euro;/an Charges de Copropriété : 355&euro;/an</p>
<p><a href=""https://tour.previsite.com/4B077BFE-59D9-5A91-1716-508BAB24B921"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour faire une Visite Virtuelle cliquez ici : </a></p>";1607443886;1622708486;0;0;;157174;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;241;8;;;;;;;;0;;0;;0;0
671;11;20;studio cab negresco 2 Ã©tage;690;location;appartement;centre ville rive droite;LE GRAU DU ROI;30240;1;48;562;0;"<p>Un appartement se composant d'une entrée avec un grand placard, une salle de bain avec baignoire, un WC séparé, un coin cuisine, un coin nuit, un séjour, et une loggia fermé donnant sur la villa Parry dans une résidence sécurisée avec un ascenseur et une place de parking en sous-sol.</p>
<p>Loyer: 512,53 euros</p>
<p>charges: 49,47 euros soit 562 euros par mois</p>
<p>dép&ocirc;t de garantie: 512 euros</p>
<p>Frais d'agence: 450 euros</p>
<p>Nous vous présentons des photos avec des meubles mais l'appartement est loué vide.</p>
<p>Actuellement il y a un locataire qui doit libérer l'appartement au mois de janvier 2021.</p>
<p>Vous pouvez nous contacter par mail, nous sommes fermés pendant les fêtes de fin d'année, nous vous répondrons dès la réouverture, pour les locations le mardi 5 janvier 2021.</p>";1608385638;1624533301;0;0;;157179;j;0;1;0;0;1;0;0;0;1;6;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;0;;0;;0;0
672;7;7;1015;1015;achat;appartement;;Le Grau du Roi;30240;0;34;205000;0;"<p><strong>STUDIO Cabine AU BOUCANET, VUE MER</strong><br />
APPARTEMENT 1 PIèCE Cabine Vue mer - 34m²- Mdt 1015<br />
<br />
Rive droite, au Boucanet dans une Résidence sécurisée, avec ascenseur,  voici un très beau Studio Cabine entièrement restauré. Situé au 3ème étage, orienté sud-ouest avec une vue mer. Avec accès handicapé. Composé  d'une entrée, salle d'eau avec toilettes, pièce à vivre avec cuisine équipée, donnant sur une loggia de 5.70m². Bienéquipé, murs isolés,  baie vitrée neuve avec seuil rabaissé, clim réversible. Et très  pratique, sera vendu avec un cellier.<br />
N'hésiter pas à ns contacter pour toutes questions.</p>
<p>Bien en copropriété de 400 Lots</p>
<p>Taxes Foncières : 570&euro; Charges par an : 600&euro;</p>";1609949409;1627657723;0;0;;157185;j;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133;3;;;;;;;;0;;0;;0;0
673;7;7;1016;1016;achat;appartement;;Le Grau du Roi;30240;2;0;139000;0;"<p><strong>EN CENTRE VILLE, PROCHE DE LA PLAGE</strong><br />
Appartement - 2 PIèCES Cabine - 31.38m² - Mdt 1016<br />
<br />
Rive gauche, voici un charmant Type 2/cabine. Situé au 1erétage d'une  résidence sans ascenseur. Composé d'une kitchenetteéquipée, d'une  salle d'eau, WC séparé, une cabine, chambre, salon/séjour donnant sur  une loggia. Possibilité de 4 couchages. Bien entretenue, dans une  résidence fermée. Pas de travaux à prévoir. A deux pas du front de  mer et de la plage, en plein centre, vous pourrez profiter pleinement de  la station. Pour toutes demandes, n'hésitez pas à nous contacter.</p>
<p>Bien en copropriéte de 44 Lots Charges à l'année de 406.92&euro;</p>
<p>Taxes foncières : 479 &euro;</p>
<p><a href=""https://tour.previsite.com/BA71E980-2427-EB6B-245A-F2815C380715"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Visite Virtuelle cliquez ici </a></p>";1610635438;1621611567;0;1;;157194;j;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;219;9;;;;;;;;0;;0;;0;0
