124;8;8;Hespérides;552;locationcourteduree;appartement;les hespérides n°5, 1erétage, rue mireille;le grau du roi;30240;2;35;0;0;"<p>Cet appartement est situé en deuxième ligne, au premierétage de la résidence 'les hespérides'. Il se trouve à 150m de la plage, à c&ocirc;té des commerces et à 5mn du centre ville.</p>
<p>Vraiment tres bien placé pour tout faire à pieds, il offre 5 couchages (1 lit en 140 + 1 lit simple dans la chambre et un canapé convertible en deux lits simples dans le séjour).</p>
<p>Cuisinière à gaz, télé etc..</p>
<p>L'appartement aété entièrement repeint en 2010.</p>";1275727806;1479824820;0;0;;0;s;0;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;5;0;0;;;;;;;;0;;0;;0;0
125;8;8;esquinade;560;locationcourteduree;appartement;L'esquinade A , 1er Ã©tage  gauche, 264 avenue de Bernis;le grau du roi;30240;2;50;0;0;"<p>Dans le quartier prisé du Boucanet, cet appartement est situé à seulement       100m de la       plage et à proximité immédiate de la place du marché et du cinéma.</p>
<p>Ce logement de 2 pièces peut accueillir jusqu'à 5 personnes, avec une       chambre pour       deux (lit en 140) et un convertible pour 2 dans le séjour, ainsi       qu'un lit       simple (90).</p>
<p>équipé d'une cuisine complète (four, grand       frigo-congélateur) et       d'un lave-linge, il se trouve dans une petite copropriété       (1étage)       offrant un cadre paisible et agréable.</p>
<p>Pour accéder à la visite virtuelle, <a href=""https://tour.previsite.com/84B0D215-FA73-4945-67F8-96906317A003"">cliquez ici.</a></p>";1278680266;1691742776;0;0;;156891;s;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;5;0;0;;;;;;;;0;;0;;0;0
126;8;8;daurade A;569;locationcourteduree;appartement;La Daurade A, 1erétage droite, 203 rue des iris (garage 2);le grau du roi;30240;5;115;0;0;"<p>Ce très grand appartement est situé au boucanet, dans une rue calme, à 100 m du cinéma et de la place du marché. Proximité plage : 300 m environ.</p>
<p>Pouvant accueillir jusqu'à 8 personnes, il possède 4 chambres (2 avec des lits en 140, 1 en 160, et 2 lits en 90 dans la dernière) réparties de part et d'autre de l'appartement, avec 2 salles de bains.</p>
<p>La cuisine, centrale, est moderne est bienéquipée (lave-vaisselle entre autres).</p>
<p>Salon et salle à manger sont attenants ce qui en fait une grande pièce.</p>
<p>Le balcon n'est pas très large mais estéquipé d'un salon de jardin et d'un barbecue à gaz.</p>
<p>Il possède en outre deux salles de bains et un garage.</p>
<p></p>";1281691329;1573739259;0;0;;21070;s;0;1;0;0;0;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;1;8;0;0;;;;;;;;0;;0;;0;0
128;8;8;résidence cap med T3;537;locationcourteduree;appartement;;le grau du roi;30240;3;45;0;0;"<p>Dans une résidence de tourisme 3étoiles, sur la route de  l'espiguette, nous vous proposons des appartements de 3 pièces en duplex, neufs et  de standing.</p>
<p>Une chambre avec un lit double, une autre avec 2 lits simples et canapé convertible dans le séjour.</p>
<p>Piscine, salle de sport et hammam en acces libre, wifi, machines à laver et service de restauration en supplément</p>
<p>Les draps et le linge de maison sont fournis</p>
<p>Possibilité de location pour des séjours courts (nous contacter), et  jour de location libres (arrivées possibles tous les jours sauf  dimanche)</p>
<p>10 % de réduction sur le prix global pour 2 semaines consécutives. Pour des séjours plus longs, nous contacter.</p>
<p>15 % de réduction en early booking (réservations au moins 3 mois à l'avance, offre non cumulable avec la précédente)</p>
<p>taxe de séjour (0,80 &euro; par jour et par personne) en supplément obligatoire.</p>";1286541411;1313568462;0;0;;0;s;1;0;0;0;1;1;1;8;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;2009;1;6;;;;;;;;;;0;;0;;0;
129;8;8;résidence cap med T2;537;locationcourteduree;appartement;;le grau du roi;30240;2;33;0;0;"<p>Dans une résidence de tourisme 3étoiles, sur la route de l'espiguette, nous vous proposons des appartements de 2 pièces neufs et de standing.</p>
<p>Une chambre avec un lit double et canapé convertible dans le séjour.</p>
<p>Piscine, salle de sport et hammam en acces libre, wifi, machines à laver et service de restauration en supplément</p>
<p>Les draps et le linge de maison sont fournis</p>
<p>Possibilité de location pour des séjours courts (nous contacter), et jour de location libres (arrivées possibles tous les jours sauf dimanche)</p>
<p>10 % de réduction sur le prix global pour 2 semaines consécutives. Pour des séjours plus longs, nous contacter.</p>
<p>15 % de réduction en early booking (réservations au moins 3 mois à l'avance, offre non cumulable avec la précédente)</p>
<p>taxe de séjour (0,80 &euro; par jour et par personne) en supplément obligatoire.</p>";1286541415;1313568420;0;0;;0;s;1;0;0;0;1;1;1;8;0;0;0;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;0;0;2009;1;4;;;;;;;;;;0;;0;;0;
130;8;8;camargue village 65;578;locationcourteduree;appartement;le camargue village nÂ°65, 2Ã¨me Ã©tage Bt UPAS C, rue des cÃ©vennes, (Pkg 335);le grau du roi;30240;2;30;0;0;"<p>Séjournez dans cet appartement P2, situé au 2èmeétage de 'Camargue Village',  à seulement 200m de la plage et 250m de commerces (superette, boulangerie, restaurants)...</p>
<p>Le coin nuit se compose d'un lit double et deux lits superposés, et le séjour, lumineux, possède un canapé-lit pour deux personnes. La cuisine équipée dispose de plaques à induction, d'un réfrigérateur/congélateur  et d'un lave-vaisselle.</p>
<p>Vous profiterezégalement d'une salle de bain  avec baignoire, de toilettes indépendantes, d'une loggia et d'une place  de parking privée.</p>
<p>Ce cadre de vie paisible est idéalement situé dans le quartier du boucanet, o&ugrave; les plages sont plus grandes et un peu plus calmes qu'en centre ville.</p>
<p>Les animaux ne sont pas acceptés dans cet appartement.</p>
<p>Pour accéder à la visite virtuelle, <a href=""https://tour.previsite.com/F4921124-FF44-CA19-12B5-12556DB03C47"">cliquez ici.</a></p>";1291906542;1692622442;1;0;;157657;s;1;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;5;0;0;;;;;;;;0;;0;;19;0
149;8;8;florence rdc;579;locationcourteduree;appartement;Le Florence nÂ°16, 772 Bd Bastide (parkings devant l'appartement);le grau du roi;30240;2;35;0;0;"<p>Juste devant la plage et à proximité des commerces, cette location de vacances en rez-de-chaussée fait partie d'une copropriété paisible dans le secteur Boucanet.<br />
<br />
Il se compose d'un séjour avec un canapé convertible, d'un coin cuisineéquipé d'un réfrigérateur, d'un lave-vaisselle, de plaques vitrocéramiques et d'un micro-ondes, ainsi que d'une salle d'eau avec douche, WC et lave-linge.</p>
<p>L'espace nuit comprend quant à lui un lit double.</p>
<p>Une grande terrasse devant l'appartement vous permettra de prendre vos repas en extérieur.<br />
<br />
Des places de parking privées sont disponibles devant l'appartement.</p>
<p>L'appartement possède un cadre de vie calme et agréable.</p>
<p>Lien pour la visite virtuelle : <a href=""http://tour.previsite.com/F273DCB0-9F73-C62A-BE77-C3714A1A6CE9"">CLIQUEZ ICI</a></p>";1294329439;1683723274;1;0;;157210;s;1;0;0;0;0;0;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;4;0;0;;;;;;;;0;;0;;33;0
151;8;8;les mouettes;433;locationcourteduree;appartement;;le grau du roi;30240;2;37;0;0;"<p>Ce bel appartrement est situé dans le haut du secteur du palais de la mer, à 500m de la plage et 300 des commerces.</p>
<p>Au 2èmeétage d'une résidence calme, il comporte une chambre avec un lit double et un convertible dans le séjour.</p>
<p>Appartement lumineux et sympa.</p>
<p></p>";1297069581;1533299664;0;0;;0;s;1;0;0;0;1;1;1;8;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;;;;;;;;0;;0;;0;0
153;8;8;beaufort 2;583;locationcourteduree;appartement;;le grau du roi;30240;1;25;0;0;"<p>Secteur Boucanet, un studio cabine situé en RDC de la copropriété le 'Beaufort', à 300 mètres environ de la plage et d'un centre commercial.</p>
<p>L'appartement se compose d'une entrée sur coin cabine (avec deux lits superposés une place), d'un séjour(avec un convertible deux places), de deux coins cuisine (le premier comprenant un lave-linge, réfrigérateur / congélateur, micro-ondes, mini-four, et le second un coin cuisson et un plan de travail), d'une salle de bains avec WC.</p>
<p>Terrasse agréable avec barbecueélectrique et place de parking dans la résidence.</p>
<p>Quartier calme et plaisant.</p>";1298628153;1439974435;0;0;;539;s;1;0;0;0;0;1;0;0;0;0;1;10;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;4;0;0;;;;;;;;0;;0;;0;
165;8;8;citadelle du soleil 197;595;locationcourteduree;appartement;la citadelle du soleil nÂ°197, entrÃ©e C, avenue du palais de la mer, (pkg 405);le grau du roi;30240;1;20;0;0;"<p>Situé dans le quartier du Palais de la Mer (Seaquarium), ce studio cabine au troisièmeétage est à  seulement 200 mètres de la plage et des commerces.</p>
<p>Il dispose d'un  séjour avec un convertible deux places, d'un coin cuisine avec une  cuisinièreélectrique et un réfrigérateur, d'un coin cabine avec deux  lits superposés une place, d'une salle d'eau avec WC et d'une loggia.</p>
<p>Sans vis-à-vis, cet appartement fonctionnel et pratique peut accueillir jusqu'à 4 personnes.</p>
<p>Place de parking dans la résidence.</p>
<p><a href=""https://tour.previsite.com/0E3E1FB1-E976-A7F1-B1C9-833A71E681FC"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour accéder à la visite virtuelle, cliquez ici</a></p>";1306572152;1681916510;1;0;;0;s;1;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;0;0;;;;;;;;0;;0;;25;0
166;8;8;bastides 256;596;locationcourteduree;maison;Les bastides de l'olivier n°256, 335 avenue Jean Jaurès, (Pkg 189);le grau du roi;30240;3;45;0;0;"<p>Cette maison en parfaitétat et moderne se situe dans une copropriété avec piscine, terrains de boules et tables de ping pong, située à 600 mètres environ de la plage et 400 mètres des commerces.</p>
<p>Elle se compose d'un séjour (avec un convertible deux places), une cuisineéquipée dans le séjour (avec plaque cuisson deux feux, four, micro-ondes, lave-vaisselle, réfrigérateur/congélateur), deux chambres à l'étage (l'une avec un lit deux places, l'autre avec un lit mezzanine deux places et un convertible 2 places), une salle d'eau (avec douche et lavabo et WC séparé.</p>
<p>Place de parking dans la résidence.</p>";1307453796;1513762981;0;0;;100426;s;1;0;0;0;0;1;0;0;0;0;1;15;0;0;1;0;1;1;0;0;0;0;1;0;1;0;0;0;1;0;1;8;0;0;;;;;;;;0;;0;;0;0
167;8;8;aigo sau 3;601;locationcourteduree;appartement;L'aigo Sau 3, 1erétage gauche, 30 rue des nymphéas;le grau du roi;30240;3;60;0;0;"<p>Secteur Boucanet, au premier et dernierétage d'une copropriété face à la mer et à une centaine de mètres des commerces, un appartement de type P3, comprenant :</p>
<p>un séjour climatisé (avec un convertible deux places), deux chambres (l'une avec un lit deux places et l'autre avec un lit deux places ainsi que deux lits superposés une place), une salle de bains (avec baignoire, lavabo et lave-linge), WC indépendants, cuisineéquipée (avec plaque 4 feux de cuisson, four, micro-ondes, lave-vaisselle, réfrigérateur/congélateur), loggia offrant une jolie vue mer.</p>
<p>Place de parking dans la résidence.</p>";1308841304;1479834396;0;0;;618;s;1;0;0;0;0;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;6;0;0;;;;;;;;0;;0;;0;0
197;8;8;rascasse 3eme;607;locationcourteduree;appartement;;le grau du roi;30240;3;50;0;0;"<p>Au Boucanet (quartier sur la rive droite du grau du roi), cet appartement est situé au 3èmeétage sans ascenseur de  l'immeuble la Rascasse, rue des Saladelles, à 200 m environ de la plage  et des commerces.</p>
<p>Il comprend deux chambres (les deux avec un lit double, l'une ayant en plus un lit d'appoint 1 place), un séjour  (avec un convertible 2 places), un coin cuisineéquipée (cuisinière,  réfrigérateur-congélateur, micro-ondes), une salle de bains avec baignoire, lavabo,  WC, et une loggia.</p>
<p>Parking commun à la résidence.</p>";1316682456;1425305820;0;0;;4778;s;1;0;0;0;0;1;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;7;0;0;;;;;;;;0;;0;;0;
198;8;8;nÃ©gresco 19;615;locationcourteduree;appartement;Le negresco nÂ°19, 1er Ã©tage, 2 rue du vidourle (Pkg 19);le grau du roi;30240;2;38;0;0;"<p>Situé dans l'immeuble 'Le Négresco' rue du Vidourle à Rive Droite, cet appartement de vacances au premierétage offre une jolie vue latérale sur la mer depuis son balcon. L'immeuble est situé immédiatement sur la plage.</p>
<p>Il estéquipé d'une cuisine avec four, plaquesélectriques et lave-vaisselle, d'un séjour avec télévision, réfrigérateur, congélateur, 2 lits gigognes 1 place et canapé-lit pour 2 personnes, d'une chambre avec un lit double et d'une salle d'eau avec douche et lave-linge.</p>
<p>Un garage privé en sous-sol complètent cet hébergement pouvant accueillir jusqu'à 6 personnes.</p>
<p></p>
<p><a href=""https://tour.previsite.com/F40AB570-A248-ADEF-58A1-EA2D0A2D0FBE"" onclick=""window.open(this.href,'','resizable=no,location=no,menubar=no,scrollbars=no,status=no,toolbar=no,fullscreen=no,dependent=no,status'); return false"">Pour accéder à la visite virtuelle, cliquez ici</a></p>";1316683569;1690463799;1;0;;0;s;0;1;0;0;1;1;1;8;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;6;0;0;;;;;;;;0;;0;;63;0
199;8;8;terre neuve C;615;locationcourteduree;appartement;;grau du roi;30240;2;50;0;0;"<p>Secteur Boucanet, cet appartement est situé au 1er et dernierétage d'une copropriété face à la mer et à 50 mètres environ des commerces.</p>
<p>Il possède :</p>
<p>un séjour climatisé (avec deux lits en 90 cm et deux lits tiroirs en 90 cm), une cuisine (équipée d'un réfrigérateur, micro-ondes, four, plaque mixte 4 feux, hotte), une chambre (avec un lit en 140 cm), une salle d'eau (douche, lavabo), et WC indépendants.</p>
<p>une loggia de 12 m² qui offre une superbe vue sur mer.</p>
<p>Parking commun au sein de la résidence.<br />
</p>
<p></p>";1317135962;1406291020;0;0;;0;s;1;0;0;0;0;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;5;0;0;;;;;;;;0;;0;;0;
202;8;8;goÃ«lette;616;locationcourteduree;appartement;;le grau du roi;30240;3;45;0;0;"<p>Au cinquièmeétage avec ascenseur d'une copropriété située en centre ville et à 200 mètres environ de la plage, cet appartement de type P3 comprend :</p>
<p>un séjour (avec convertible deux places), un coin cuisine (avec réfrigérateur, four, lave-vaisselle, micro-ondes), deux chambres (avec deux fois deux lits jumeaux une place, en 80), une salle d'eau (avec douche et lavabo), WC séparés.</p>
<p>Loggia vitrée vue mer.</p>
<p>L'appartement est climatisé.</p>
<p></p>";1320309160;1454152494;0;0;;725;s;0;0;0;0;0;1;0;0;1;7;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;6;0;0;;;;;;;;0;;0;;0;
203;8;8;impasse madame;619;locationcourteduree;appartement;;le grau du roi;30240;1;18;0;0;"<p>Proche du centre ville et de la plage, un studio au 1erétage (sans ascenseur), comprenant :</p>
<p>Un séjour (avec un convertible deux places et un matelas gonflable une place), un coin cuisine (avec plaques vitrocéramiques deux feux, micro-ondes, mini-four, réfrigérateur TOP, hotte aspirante), une salle d'eau avec lavabo, douche et WC.</p>
<p>Terrasse de 6m² environ.</p>";1323876658;1534163813;0;0;;0;s;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;3;0;0;;;;;;;;0;;0;;0;0
204;8;8;terre neuve L;620;locationcourteduree;appartement;Le terre neuve, 1erétage droite, 118 Bd Bastide, (Pkg commun) ;le grau du roi;30240;2;50;0;0;"<p>Entièrement refait à neuf, un appartement au 1er et dernierétage d'une copropriété située en 1ère ligne du Boulevard Docteur Bastide au Boucanet, à une cinquantaine de mètres de la plage et des commerces.</p>
<p>Il comprend une entrée (avec un lave-linge), un séjour (avec un convertible deux places), une chambre (avec un lit en 140 cm), une cuisineéquipée (avec une réfrigérateur/congélateur, une plaque 4 feux, une hotte, un four micro-ondes), une salle d'eau (avec douche, lavabo, WC).</p>
<p>Parking commun dans la résidence.<br />
<br />
Loggia face mer.</p>
<p>Appartement très lumineux, agréable et au calme.</p>
<p>Les animaux ne sont pas admis dans cet appartement.</p>";1328003350;1513763997;0;0;;0;s;1;0;0;0;0;1;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;4;0;0;;;;;;;;0;;0;;0;0
205;8;8;florence 22;620;locationcourteduree;appartement;Le Florence nÂ°22, 1er Ã©tage entrÃ©e B, 772 Bd Bastide (pas de parking);le grau du roi;30240;2;45;0;0;"<p>Cet appartement est situé au Boucanet, promenade du Vent Larg.</p>
<p>Au premier et dernierétage d'un immeuble face aux dunes et à la mer, il estégalement à 200m des commerces.</p>
<p>Bienéquipé (lave-linge et lave-vaisselle) et coquet, il offre une chambre avec un grand lit et un convertible dans le séjour.</p>
<p>Il possède une tres belle vue, est traversant, et la plage du boucanet est plus grande et moins fréquentée que celle du centre ville.</p>
<p></p>
<p>Pour accéder à la visite virtuelle, <a href=""https://tour.previsite.com/F2F28E0F-FD32-FC3B-A10D-D4DB8CB62D99"">cliquez ici.</a></p>";1329320309;1669219715;0;0;;156787;s;0;0;0;0;0;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;4;0;0;;;;;;;;0;;0;;0;0
